Transaction ID,Country,City,Product Category,Revenue,Units Sold,Profit Margin,Transaction Date,Employee ID,Customer Segment,Order Priority,Sales Channel
T013208,United Kingdom,Manchester,Electronics,758.2,90,0.16,2023-12-24,E3659,Corporate,Medium,Online
T013209,Netherlands,The Hague,Sports,783.27,12,0.27,2023-09-04,E3834,Corporate,High,Offline
T013210,Italy,Naples,Electronics,97.45,96,0.26,2023-03-23,E2124,Retail,Low,Online
T013211,Norway,Bergen,Toys,913.53,63,0.12,2023-04-15,E3144,Retail,Low,Offline
T013212,Norway,Bergen,Apparel,324.18,42,0.09,2023-04-01,E3042,Retail,High,Online
T013213,Italy,Milan,Electronics,356.09,56,0.11,2023-05-29,E7279,Retail,High,Offline
T013214,France,Paris,Home Goods,10.68,16,0.15,2023-11-14,E2958,Corporate,Medium,Online
T013215,Belgium,Brussels,Electronics,91.23,74,0.18,2023-03-21,E7155,Corporate,High,Online
T013216,Italy,Rome,Sports,63.65,54,0.06,2023-04-10,E6740,Corporate,High,Online
T013217,France,Paris,Sports,33.49,65,0.09,2023-01-06,E3142,Retail,Medium,Offline
T013218,United Kingdom,London,Toys,927.29,35,0.08,2023-11-08,E8241,Corporate,Medium,Offline
T013219,Spain,Barcelona,Apparel,887.55,21,0.21,2023-02-24,E9686,Retail,Medium,Offline
T013220,Sweden,Malmo,Home Goods,629.43,65,0.17,2023-02-28,E2620,Small Business,High,Online
T013221,Denmark,Copenhagen,Home Goods,117.67,88,0.29,2023-08-27,E5848,Corporate,Low,Online
T013222,Belgium,Ghent,Electronics,545.43,8,0.17,2023-05-04,E2048,Retail,Medium,Online
T013223,Spain,Madrid,Apparel,99.02,10,0.07,2023-06-22,E5767,Corporate,Medium,Offline
T013224,Italy,Naples,Toys,559.76,88,0.23,2023-10-03,E7052,Retail,High,Offline
T013225,Belgium,Antwerp,Toys,476.0,68,0.24,2023-03-08,E6233,Small Business,Low,Online
T013226,Belgium,Ghent,Sports,429.23,43,0.07,2023-01-25,E7371,Small Business,High,Online
T013227,Belgium,Brussels,Apparel,833.62,12,0.23,2023-07-13,E4167,Retail,High,Online
T013228,France,Marseille,Sports,123.78,55,0.22,2023-05-22,E4144,Small Business,Medium,Offline
T013229,Netherlands,Amsterdam,Toys,96.0,4,0.11,2023-11-25,E3165,Retail,High,Offline
T013230,Sweden,Stockholm,Toys,724.05,65,0.09,2023-01-26,E2494,Retail,High,Online
T013231,Norway,Oslo,Home Goods,685.52,55,0.19,2023-11-17,E7736,Retail,Low,Online
T013232,Denmark,Copenhagen,Sports,966.38,14,0.13,2023-06-29,E2557,Small Business,Low,Online
T013233,Germany,Frankfurt,Toys,603.83,53,0.27,2023-07-16,E3995,Small Business,Low,Offline
T013234,Netherlands,The Hague,Apparel,839.52,17,0.22,2023-08-24,E5210,Small Business,Low,Online
T013235,Belgium,Brussels,Apparel,926.39,66,0.13,2023-08-15,E5009,Corporate,High,Offline
T013236,Netherlands,Amsterdam,Toys,226.69,86,0.19,2023-11-18,E9269,Small Business,Low,Offline
T013237,Germany,Frankfurt,Home Goods,43.75,87,0.26,2023-09-24,E7399,Retail,Medium,Offline
T013238,United Kingdom,London,Home Goods,891.1,37,0.23,2023-08-01,E1989,Small Business,Low,Online
T013239,Belgium,Ghent,Home Goods,779.12,55,0.18,2023-08-20,E1195,Retail,High,Offline
T013240,United Kingdom,Birmingham,Apparel,715.8,6,0.27,2023-09-25,E1643,Retail,High,Online
T013241,Denmark,Aarhus,Electronics,268.65,73,0.25,2023-07-28,E2765,Small Business,Low,Offline
T013242,France,Marseille,Sports,291.59,29,0.15,2023-05-15,E6930,Retail,High,Online
T013243,Denmark,Aarhus,Electronics,602.37,35,0.17,2023-06-12,E9226,Retail,High,Online
T013244,Sweden,Gothenburg,Apparel,694.72,12,0.13,2023-03-11,E2948,Small Business,High,Online
T013245,Italy,Milan,Toys,275.25,44,0.12,2023-01-17,E3442,Small Business,Low,Offline
T013246,Spain,Valencia,Toys,22.01,47,0.13,2023-06-28,E5444,Retail,Medium,Offline
T013247,Italy,Rome,Electronics,643.47,83,0.23,2023-01-05,E3067,Small Business,Low,Online
T013248,Denmark,Odense,Home Goods,312.42,19,0.1,2023-08-10,E3229,Corporate,Low,Offline
T013249,Netherlands,Amsterdam,Home Goods,631.61,33,0.21,2023-09-25,E2604,Small Business,High,Online
T013250,Germany,Munich,Home Goods,106.77,6,0.22,2023-10-01,E8916,Corporate,High,Online
T013251,Sweden,Gothenburg,Home Goods,920.87,39,0.07,2023-01-30,E5170,Small Business,Low,Offline
T013252,Spain,Madrid,Toys,312.21,85,0.25,2023-12-03,E3674,Corporate,Medium,Offline
T013253,Sweden,Stockholm,Electronics,24.1,30,0.16,2023-02-15,E7229,Small Business,High,Online
T013254,Netherlands,The Hague,Home Goods,79.86,78,0.11,2023-04-18,E6776,Retail,Low,Online
T013255,Sweden,Malmo,Home Goods,632.71,26,0.26,2023-09-01,E6409,Small Business,High,Offline
T013256,Belgium,Ghent,Apparel,321.99,13,0.29,2023-06-05,E5933,Corporate,Low,Online
T013257,Belgium,Ghent,Apparel,30.67,90,0.07,2023-03-16,E9825,Corporate,Medium,Offline
T013258,Italy,Rome,Apparel,703.76,96,0.17,2023-10-17,E8469,Small Business,High,Offline
T013259,Belgium,Ghent,Apparel,48.69,36,0.08,2023-10-01,E8150,Corporate,Low,Online
T013260,Sweden,Malmo,Sports,713.01,81,0.28,2023-02-04,E8996,Small Business,Medium,Offline
T013261,France,Paris,Toys,220.45,64,0.08,2023-12-03,E3389,Small Business,High,Online
T013262,Netherlands,The Hague,Home Goods,32.52,46,0.14,2023-05-19,E5558,Corporate,Low,Online
T013263,Denmark,Copenhagen,Sports,152.95,80,0.15,2023-08-07,E3969,Small Business,High,Online
T013264,Norway,Oslo,Sports,991.2,89,0.21,2023-07-22,E5980,Retail,High,Offline
T013265,Italy,Naples,Sports,742.53,14,0.19,2023-09-06,E3511,Corporate,Medium,Online
T013266,Sweden,Malmo,Apparel,410.36,37,0.21,2023-09-05,E6955,Retail,Medium,Offline
T013267,Sweden,Malmo,Apparel,588.0,14,0.14,2023-03-24,E8599,Retail,Low,Offline
T013268,Netherlands,The Hague,Electronics,121.0,84,0.15,2023-06-03,E7039,Corporate,Medium,Offline
T013269,Italy,Rome,Home Goods,415.5,80,0.17,2023-04-23,E4430,Corporate,High,Offline
T013270,Italy,Rome,Home Goods,492.84,41,0.19,2023-08-06,E2948,Small Business,Medium,Offline
T013271,Belgium,Ghent,Toys,530.76,37,0.16,2023-05-25,E1057,Small Business,Medium,Offline
T013272,Sweden,Stockholm,Electronics,993.26,2,0.09,2023-01-12,E6103,Small Business,Low,Online
T013273,Netherlands,Rotterdam,Toys,866.1,2,0.28,2023-04-20,E4978,Small Business,Medium,Offline
T013274,Denmark,Copenhagen,Home Goods,772.5,99,0.22,2023-12-18,E7005,Small Business,High,Online
T013275,Germany,Frankfurt,Home Goods,822.59,32,0.13,2023-06-27,E3221,Retail,Medium,Online
T013276,Norway,Oslo,Electronics,694.91,88,0.07,2023-09-15,E5123,Retail,High,Online
T013277,Netherlands,The Hague,Toys,925.16,62,0.22,2023-09-02,E6755,Small Business,Medium,Online
T013278,Spain,Barcelona,Home Goods,511.71,9,0.19,2023-12-30,E4889,Retail,Medium,Online
T013279,Netherlands,Amsterdam,Toys,60.88,54,0.21,2023-08-12,E7288,Corporate,Medium,Online
T013280,Germany,Frankfurt,Toys,242.08,10,0.05,2023-07-27,E1195,Retail,Low,Online
T013281,Norway,Trondheim,Sports,157.04,29,0.24,2023-04-08,E6095,Small Business,Medium,Offline
T013282,Norway,Trondheim,Home Goods,491.15,21,0.25,2023-07-07,E5897,Retail,High,Online
T013283,Netherlands,Amsterdam,Electronics,395.06,82,0.11,2023-04-09,E1507,Small Business,High,Online
T013284,France,Paris,Home Goods,626.79,2,0.09,2023-07-10,E7697,Retail,Medium,Online
T013285,Sweden,Malmo,Home Goods,593.48,73,0.25,2023-11-17,E9775,Retail,High,Offline
T013286,Netherlands,Rotterdam,Electronics,320.94,24,0.22,2023-07-14,E6586,Corporate,High,Online
T013287,Netherlands,The Hague,Apparel,705.33,19,0.06,2023-08-19,E4160,Corporate,Medium,Offline
T013288,Italy,Milan,Home Goods,692.17,94,0.19,2023-07-06,E1264,Retail,Low,Offline
T013289,United Kingdom,Manchester,Toys,940.69,13,0.07,2023-12-05,E4376,Retail,High,Offline
T013290,Netherlands,Rotterdam,Electronics,355.97,23,0.11,2023-07-08,E1906,Retail,High,Offline
T013291,Germany,Frankfurt,Toys,98.12,27,0.21,2023-02-12,E5864,Small Business,Low,Offline
T013292,United Kingdom,Manchester,Home Goods,865.07,89,0.08,2023-08-30,E1282,Retail,Medium,Offline
T013293,United Kingdom,London,Apparel,794.73,46,0.2,2023-05-11,E5924,Corporate,Medium,Online
T013294,Denmark,Aarhus,Sports,836.9,4,0.24,2023-05-08,E4567,Retail,High,Online
T013295,Norway,Oslo,Electronics,528.92,82,0.05,2023-07-21,E2465,Retail,Low,Offline
T013296,Belgium,Ghent,Home Goods,758.92,29,0.19,2023-03-17,E4713,Retail,Medium,Online
T013297,France,Marseille,Apparel,676.8,98,0.13,2023-04-08,E8314,Retail,Medium,Online
T013298,United Kingdom,London,Home Goods,26.73,5,0.24,2023-09-28,E9946,Small Business,High,Online
T013299,Spain,Valencia,Electronics,623.08,25,0.17,2023-05-05,E2313,Corporate,Medium,Offline
T013300,United Kingdom,Manchester,Toys,332.4,52,0.08,2023-10-28,E8374,Corporate,Medium,Online
T013301,Netherlands,The Hague,Electronics,272.88,30,0.28,2023-08-22,E6596,Small Business,Low,Online
T013302,France,Lyon,Home Goods,800.63,88,0.14,2023-09-29,E5579,Small Business,Medium,Online
T013303,Italy,Rome,Home Goods,530.78,40,0.14,2023-07-23,E3614,Corporate,Low,Online
T013304,United Kingdom,London,Sports,954.3,64,0.08,2023-12-04,E3837,Small Business,Medium,Offline
T013305,United Kingdom,Manchester,Home Goods,989.99,95,0.05,2023-04-04,E6072,Corporate,High,Offline
T013306,Belgium,Antwerp,Sports,569.5,80,0.17,2023-06-07,E6108,Corporate,High,Online
T013307,Italy,Milan,Sports,241.62,17,0.23,2023-08-12,E8918,Corporate,Low,Offline
T013308,Belgium,Antwerp,Apparel,550.8,11,0.22,2023-07-27,E9701,Small Business,High,Online
T013309,Germany,Munich,Apparel,803.6,61,0.19,2023-11-21,E8976,Small Business,Medium,Online
T013310,Norway,Trondheim,Home Goods,340.13,32,0.3,2023-10-30,E2570,Corporate,Medium,Online
T013311,Netherlands,Rotterdam,Apparel,30.13,93,0.1,2023-11-03,E8383,Small Business,Low,Online
T013312,Denmark,Copenhagen,Home Goods,142.48,20,0.06,2023-12-16,E2890,Retail,Medium,Online
T013313,France,Lyon,Home Goods,159.99,75,0.05,2023-12-02,E8375,Retail,Medium,Offline
T013314,United Kingdom,Manchester,Home Goods,452.99,28,0.08,2023-10-10,E5344,Small Business,Medium,Offline
T013315,Germany,Berlin,Apparel,466.61,93,0.26,2023-06-02,E1032,Retail,Medium,Online
T013316,United Kingdom,London,Apparel,736.35,67,0.16,2023-07-10,E5853,Retail,Low,Online
T013317,Denmark,Aarhus,Toys,593.53,24,0.16,2023-04-29,E2687,Corporate,High,Online
T013318,United Kingdom,Birmingham,Home Goods,989.65,73,0.09,2023-01-30,E9555,Corporate,High,Online
T013319,Spain,Barcelona,Apparel,735.89,47,0.19,2023-04-19,E2973,Retail,Medium,Offline
T013320,Italy,Milan,Electronics,154.95,100,0.14,2023-08-07,E1590,Corporate,High,Online
T013321,Denmark,Aarhus,Apparel,702.75,9,0.3,2023-11-11,E1930,Retail,Medium,Offline
T013322,Netherlands,Rotterdam,Home Goods,12.07,46,0.25,2023-08-22,E7411,Corporate,Low,Online
T013323,Denmark,Aarhus,Apparel,453.63,35,0.23,2023-02-05,E4459,Retail,High,Offline
T013324,Belgium,Ghent,Sports,862.2,58,0.26,2023-07-16,E2092,Retail,High,Online
T013325,Norway,Bergen,Apparel,237.28,10,0.17,2023-08-23,E6951,Small Business,Medium,Offline
T013326,United Kingdom,Birmingham,Sports,510.74,39,0.24,2023-08-04,E7740,Corporate,Low,Offline
T013327,Sweden,Gothenburg,Sports,940.52,53,0.05,2023-02-19,E3143,Retail,High,Offline
T013328,Italy,Naples,Electronics,245.12,2,0.28,2023-06-29,E6942,Retail,High,Offline
T013329,France,Paris,Home Goods,133.56,23,0.18,2023-05-18,E6563,Corporate,Medium,Offline
T013330,Spain,Madrid,Sports,259.88,61,0.21,2023-11-24,E8211,Corporate,Medium,Online
T013331,Denmark,Odense,Sports,722.37,3,0.29,2023-11-04,E8944,Retail,Medium,Offline
T013332,Sweden,Malmo,Sports,302.93,21,0.19,2023-12-07,E7488,Retail,High,Online
T013333,Italy,Rome,Toys,448.25,63,0.27,2023-07-03,E7420,Small Business,Low,Online
T013334,Belgium,Antwerp,Home Goods,972.05,47,0.21,2023-07-25,E1755,Corporate,High,Offline
T013335,Netherlands,Rotterdam,Sports,846.58,8,0.17,2023-09-27,E8542,Small Business,High,Online
T013336,Germany,Frankfurt,Toys,383.24,98,0.16,2023-10-04,E4479,Small Business,High,Online
T013337,Denmark,Odense,Electronics,897.47,2,0.1,2023-06-07,E2145,Retail,Low,Online
T013338,Spain,Madrid,Toys,97.15,40,0.23,2023-07-20,E4755,Retail,High,Online
T013339,Denmark,Aarhus,Toys,607.93,47,0.16,2023-04-10,E5691,Retail,Low,Online
T013340,Spain,Valencia,Toys,941.6,26,0.23,2023-04-03,E7863,Small Business,High,Online
T013341,Netherlands,Amsterdam,Home Goods,781.75,27,0.14,2023-03-07,E2844,Retail,High,Online
T013342,Sweden,Malmo,Sports,887.82,10,0.21,2023-02-21,E7534,Retail,Low,Offline
T013343,United Kingdom,London,Apparel,311.6,95,0.16,2023-09-20,E2701,Small Business,High,Offline
T013344,Spain,Barcelona,Electronics,282.04,4,0.29,2023-12-02,E5583,Small Business,Medium,Online
T013345,Denmark,Odense,Home Goods,929.17,13,0.3,2023-02-13,E7262,Retail,Low,Online
T013346,Germany,Berlin,Toys,103.62,75,0.16,2023-08-28,E7433,Corporate,High,Online
T013347,Italy,Naples,Electronics,185.48,41,0.27,2023-11-12,E4552,Corporate,High,Offline
T013348,Netherlands,Amsterdam,Sports,811.42,64,0.23,2023-03-07,E2838,Retail,Low,Online
T013349,Sweden,Malmo,Home Goods,165.39,85,0.16,2023-01-17,E9410,Small Business,Medium,Offline
T013350,United Kingdom,Birmingham,Apparel,531.52,72,0.19,2023-08-04,E7477,Retail,High,Offline
T013351,Denmark,Copenhagen,Electronics,979.89,10,0.14,2023-03-11,E9211,Retail,Medium,Offline
T013352,Netherlands,Rotterdam,Home Goods,157.3,67,0.26,2023-04-12,E6724,Small Business,Low,Online
T013353,Netherlands,Rotterdam,Sports,438.18,49,0.2,2023-09-23,E7527,Small Business,Medium,Offline
T013354,Netherlands,Amsterdam,Sports,610.59,75,0.06,2023-06-04,E5164,Corporate,Medium,Online
T013355,United Kingdom,London,Toys,575.63,10,0.18,2023-07-14,E8608,Small Business,Low,Online
T013356,Germany,Munich,Electronics,29.56,82,0.07,2023-08-13,E5951,Retail,Low,Offline
T013357,United Kingdom,Birmingham,Home Goods,112.11,4,0.29,2023-09-26,E8520,Small Business,Low,Online
T013358,Belgium,Antwerp,Toys,816.83,23,0.14,2023-10-06,E8880,Small Business,Medium,Offline
T013359,France,Lyon,Sports,293.67,81,0.1,2023-07-14,E6763,Corporate,High,Online
T013360,Norway,Trondheim,Home Goods,263.71,37,0.29,2023-09-08,E9390,Corporate,Medium,Online
T013361,France,Lyon,Sports,519.78,28,0.27,2023-01-04,E1406,Small Business,Low,Offline
T013362,Denmark,Aarhus,Home Goods,507.55,32,0.1,2023-07-25,E2018,Corporate,High,Offline
T013363,Netherlands,Amsterdam,Apparel,924.69,86,0.26,2023-12-29,E9364,Small Business,Low,Offline
T013364,Netherlands,The Hague,Electronics,209.34,42,0.14,2023-02-13,E9230,Corporate,Low,Offline
T013365,France,Paris,Apparel,907.18,96,0.11,2023-05-16,E8347,Corporate,Medium,Offline
T013366,Belgium,Antwerp,Home Goods,34.96,76,0.18,2023-02-01,E6107,Corporate,Low,Offline
T013367,France,Marseille,Electronics,285.06,39,0.25,2023-12-23,E9796,Corporate,High,Online
T013368,Spain,Madrid,Toys,620.63,15,0.07,2023-09-26,E3731,Corporate,Low,Online
T013369,Netherlands,The Hague,Toys,630.55,74,0.11,2023-05-18,E4104,Small Business,Medium,Online
T013370,Netherlands,Rotterdam,Toys,719.72,99,0.06,2023-11-05,E6282,Small Business,Low,Online
T013371,France,Paris,Apparel,888.63,56,0.14,2023-06-15,E5335,Small Business,High,Offline
T013372,Belgium,Antwerp,Home Goods,88.13,13,0.15,2023-09-03,E4553,Retail,Low,Online
T013373,France,Lyon,Electronics,57.45,55,0.12,2023-01-20,E4048,Retail,Low,Online
T013374,Sweden,Malmo,Sports,612.95,15,0.22,2023-09-24,E3576,Retail,Medium,Online
T013375,Italy,Rome,Apparel,758.21,38,0.15,2023-11-30,E2139,Small Business,Low,Offline
T013376,Italy,Milan,Sports,839.56,100,0.25,2023-04-28,E3834,Small Business,Low,Offline
T013377,Norway,Bergen,Sports,26.36,77,0.28,2023-12-23,E6949,Corporate,Medium,Online
T013378,Italy,Naples,Toys,663.77,26,0.15,2023-05-30,E7097,Small Business,Low,Offline
T013379,Germany,Munich,Home Goods,175.15,44,0.07,2023-06-08,E7136,Small Business,Low,Offline
T013380,Sweden,Malmo,Home Goods,909.55,54,0.09,2023-09-05,E9151,Corporate,Medium,Online
T013381,Denmark,Copenhagen,Toys,978.94,89,0.12,2023-05-18,E9005,Corporate,Low,Online
T013382,Norway,Oslo,Home Goods,269.61,52,0.17,2023-10-19,E9596,Corporate,Low,Offline
T013383,Norway,Bergen,Toys,95.67,100,0.17,2023-04-12,E7022,Small Business,Low,Online
T013384,Belgium,Brussels,Home Goods,503.14,46,0.23,2023-08-08,E3925,Corporate,Low,Offline
T013385,Italy,Rome,Sports,465.6,37,0.16,2023-03-08,E6351,Small Business,Medium,Offline
T013386,Germany,Berlin,Apparel,464.61,98,0.21,2023-01-16,E4471,Small Business,Low,Offline
T013387,France,Marseille,Home Goods,222.79,3,0.08,2023-04-01,E2859,Corporate,Medium,Offline
T013388,Belgium,Ghent,Electronics,893.9,47,0.09,2023-12-17,E4915,Corporate,High,Offline
T013389,Spain,Valencia,Home Goods,939.99,62,0.13,2023-08-26,E4690,Retail,Medium,Offline
T013390,France,Paris,Electronics,101.17,38,0.22,2023-02-28,E6524,Retail,High,Offline
T013391,France,Marseille,Home Goods,746.95,28,0.26,2023-04-06,E9773,Corporate,Low,Offline
T013392,Norway,Bergen,Toys,161.6,87,0.23,2023-07-13,E6026,Small Business,Low,Offline
T013393,France,Marseille,Sports,207.58,64,0.15,2023-09-23,E8623,Retail,Low,Offline
T013394,Spain,Madrid,Electronics,794.16,83,0.12,2023-11-10,E5876,Small Business,Low,Offline
T013395,France,Marseille,Home Goods,757.15,63,0.2,2023-01-11,E3704,Corporate,High,Offline
T013396,Netherlands,Amsterdam,Apparel,65.69,31,0.09,2023-04-27,E8403,Corporate,Medium,Online
T013397,Sweden,Gothenburg,Apparel,391.56,82,0.23,2023-05-11,E6973,Small Business,Low,Offline
T013398,Netherlands,Amsterdam,Home Goods,905.97,38,0.29,2023-08-16,E8975,Corporate,High,Offline
T013399,Italy,Rome,Sports,580.96,92,0.3,2023-11-24,E3235,Small Business,High,Offline
T013400,Germany,Frankfurt,Electronics,595.32,11,0.1,2023-10-23,E8344,Small Business,High,Offline
T013401,Italy,Milan,Toys,566.26,66,0.15,2023-10-10,E4835,Small Business,Medium,Online
T013402,Italy,Naples,Apparel,711.26,62,0.17,2023-12-23,E7018,Corporate,Medium,Offline
T013403,Netherlands,Rotterdam,Electronics,217.81,95,0.17,2023-08-19,E8100,Retail,High,Online
T013404,France,Marseille,Home Goods,197.19,95,0.17,2023-11-12,E2401,Corporate,Low,Online
T013405,Denmark,Aarhus,Sports,462.16,15,0.07,2023-02-07,E2340,Retail,Low,Online
T013406,Germany,Berlin,Electronics,332.96,89,0.15,2023-08-07,E7836,Corporate,High,Offline
T013407,United Kingdom,Manchester,Toys,24.53,75,0.13,2023-02-25,E4093,Small Business,Low,Offline
T013408,Germany,Berlin,Sports,75.42,9,0.26,2023-01-31,E9619,Corporate,High,Offline
T013409,Sweden,Malmo,Electronics,505.86,69,0.1,2023-08-02,E4310,Retail,Medium,Offline
T013410,Spain,Madrid,Apparel,499.14,65,0.15,2023-11-15,E4433,Retail,Medium,Online
T013411,Sweden,Gothenburg,Electronics,538.57,44,0.16,2023-10-14,E2227,Small Business,High,Online
T013412,France,Paris,Apparel,361.96,87,0.12,2023-02-01,E8187,Small Business,Medium,Offline
T013413,France,Marseille,Electronics,98.18,62,0.11,2023-01-09,E4194,Retail,Medium,Offline
T013414,Germany,Frankfurt,Home Goods,638.33,47,0.1,2023-09-18,E7541,Small Business,High,Online
T013415,United Kingdom,London,Sports,549.73,86,0.12,2023-08-07,E1730,Corporate,High,Offline
T013416,Germany,Munich,Sports,958.28,55,0.2,2023-01-15,E2136,Corporate,Low,Online
T013417,Denmark,Odense,Home Goods,102.3,94,0.05,2023-06-27,E3871,Retail,Low,Online
T013418,Spain,Madrid,Sports,979.64,62,0.18,2023-02-02,E1217,Retail,High,Offline
T013419,France,Marseille,Sports,584.19,90,0.22,2023-08-03,E9463,Retail,Low,Offline
T013420,Belgium,Antwerp,Electronics,207.55,66,0.08,2023-07-23,E6695,Retail,Low,Online
T013421,Germany,Munich,Apparel,864.17,46,0.17,2023-02-10,E2201,Small Business,Medium,Online
T013422,Belgium,Antwerp,Electronics,791.8,98,0.2,2023-12-20,E5742,Small Business,High,Online
T013423,Netherlands,Rotterdam,Apparel,108.61,64,0.11,2023-05-30,E1724,Small Business,Low,Offline
T013424,France,Marseille,Apparel,787.64,1,0.15,2023-10-26,E6777,Retail,High,Online
T013425,Sweden,Stockholm,Electronics,308.02,67,0.12,2023-09-22,E4997,Corporate,Medium,Online
T013426,Italy,Rome,Home Goods,242.69,77,0.06,2023-09-08,E1845,Retail,Medium,Offline
T013427,Belgium,Ghent,Home Goods,719.58,18,0.12,2023-10-01,E1352,Retail,Medium,Online
T013428,France,Paris,Home Goods,911.46,77,0.2,2023-11-12,E4587,Small Business,Medium,Online
T013429,France,Marseille,Apparel,147.21,86,0.22,2023-12-25,E5138,Corporate,High,Online
T013430,Spain,Valencia,Sports,112.16,34,0.12,2023-05-04,E9288,Corporate,High,Online
T013431,Denmark,Copenhagen,Toys,518.05,85,0.22,2023-06-21,E2866,Corporate,Medium,Offline
T013432,Italy,Naples,Sports,328.14,33,0.23,2023-02-20,E8510,Small Business,Low,Offline
T013433,Sweden,Stockholm,Home Goods,698.7,26,0.29,2023-08-29,E2538,Corporate,High,Offline
T013434,Italy,Milan,Toys,825.92,7,0.19,2023-11-05,E7263,Corporate,Low,Online
T013435,Belgium,Brussels,Toys,701.28,81,0.25,2023-12-21,E3596,Corporate,Medium,Offline
T013436,Denmark,Odense,Toys,906.76,33,0.14,2023-04-29,E1618,Small Business,High,Offline
T013437,Italy,Naples,Home Goods,522.33,8,0.16,2023-06-08,E4828,Corporate,Medium,Offline
T013438,Norway,Oslo,Home Goods,679.04,93,0.19,2023-02-06,E8817,Corporate,Medium,Online
T013439,Norway,Bergen,Apparel,311.28,27,0.14,2023-02-26,E2630,Small Business,Low,Offline
T013440,Belgium,Ghent,Apparel,844.15,96,0.06,2023-08-01,E3159,Small Business,Low,Offline
T013441,France,Paris,Toys,400.09,94,0.2,2023-05-21,E1172,Small Business,Medium,Offline
T013442,Germany,Frankfurt,Sports,569.98,74,0.07,2023-11-26,E7844,Corporate,High,Online
T013443,Norway,Bergen,Electronics,294.47,65,0.06,2023-03-30,E3511,Corporate,High,Offline
